"No.","Time","Source","Destination","Protocol","Length","Info"
"22255","8.252348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26277788 Win=865408 Len=0 TSval=1915942566 TSecr=1455337827"
"22256","8.252394","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26283284 Win=865408 Len=0 TSval=1915942567 TSecr=1455337831"
"22257","8.252418","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26291528 Win=865408 Len=0 TSval=1915942567 TSecr=1455337831"
"22302","8.253085","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26294276 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22303","8.253104","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26301146 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22304","8.253119","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26306642 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22305","8.253128","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26313512 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22306","8.253142","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26316260 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22307","8.254792","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26320382 Win=865408 Len=0 TSval=1915942569 TSecr=1455337831"
"22308","8.254840","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26323130 Win=865408 Len=0 TSval=1915942571 TSecr=1455337832"
"22309","8.254857","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26340992 Win=865408 Len=0 TSval=1915942571 TSecr=1455337832"
"22310","8.254867","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26345114 Win=865408 Len=0 TSval=1915942571 TSecr=1455337832"
"22311","8.254881","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26354732 Win=865408 Len=0 TSval=1915942573 TSecr=1455337836"
"22312","8.254897","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26360228 Win=865408 Len=0 TSval=1915942573 TSecr=1455337836"
"22359","8.260689","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26373968 Win=865408 Len=0 TSval=1915942574 TSecr=1455337836"
"22360","8.260723","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26379464 Win=865408 Len=0 TSval=1915942574 TSecr=1455337836"
"22361","8.260740","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26386334 Win=865408 Len=0 TSval=1915942574 TSecr=1455337836"
"22362","8.260753","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26390456 Win=865408 Len=0 TSval=1915942574 TSecr=1455337836"
"22363","8.260767","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26398700 Win=865408 Len=0 TSval=1915942575 TSecr=1455337836"
"22364","8.261293","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26402822 Win=865408 Len=0 TSval=1915942580 TSecr=1455337836"
"22365","8.261339","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26409692 Win=865408 Len=0 TSval=1915942580 TSecr=1455337840"
"22366","8.261356","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26412440 Win=865408 Len=0 TSval=1915942580 TSecr=1455337840"
"22367","8.263052","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26419310 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22368","8.263094","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26424806 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22369","8.263114","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26431676 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22370","8.263123","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26438546 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22371","8.263137","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26442668 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22372","8.263146","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26449538 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22373","8.263161","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26452286 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22374","8.263170","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26459156 Win=865408 Len=0 TSval=1915942582 TSecr=1455337840"
"22375","8.265498","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26461904 Win=865408 Len=0 TSval=1915942583 TSecr=1455337840"
"22376","8.265537","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26466026 Win=865408 Len=0 TSval=1915942583 TSecr=1455337848"
"22377","8.265554","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26468774 Win=865408 Len=0 TSval=1915942585 TSecr=1455337848"
"22378","8.265564","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26472896 Win=865408 Len=0 TSval=1915942585 TSecr=1455337848"
"22379","8.265577","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26478392 Win=865408 Len=0 TSval=1915942585 TSecr=1455337848"
"22380","8.265589","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26482514 Win=865408 Len=0 TSval=1915942585 TSecr=1455337848"
"22477","8.270246","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26485262 Win=865408 Len=0 TSval=1915942588 TSecr=1455337848"
"22478","8.270281","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26490758 Win=865408 Len=0 TSval=1915942588 TSecr=1455337848"
"22479","8.270298","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26496254 Win=865408 Len=0 TSval=1915942588 TSecr=1455337848"
"22480","8.270308","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26503124 Win=865408 Len=0 TSval=1915942588 TSecr=1455337848"
"22481","8.270321","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26508620 Win=865408 Len=0 TSval=1915942589 TSecr=1455337848"
"22482","8.270331","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26515490 Win=865408 Len=0 TSval=1915942589 TSecr=1455337848"
"22483","8.270348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26522360 Win=865408 Len=0 TSval=1915942589 TSecr=1455337848"
"22484","8.275667","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26525108 Win=865408 Len=0 TSval=1915942591 TSecr=1455337848"
"22485","8.275714","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26538848 Win=865408 Len=0 TSval=1915942591 TSecr=1455337854"
"22486","8.275793","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26553962 Win=865408 Len=0 TSval=1915942591 TSecr=1455337854"
"22487","8.275814","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26563580 Win=865408 Len=0 TSval=1915942592 TSecr=1455337854"
"22488","8.275829","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26570450 Win=865408 Len=0 TSval=1915942593 TSecr=1455337854"
"22531","8.280286","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26580068 Win=865408 Len=0 TSval=1915942594 TSecr=1455337854"
"22532","8.280336","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26607548 Win=865408 Len=0 TSval=1915942594 TSecr=1455337854"
"22533","8.280357","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26617166 Win=865408 Len=0 TSval=1915942599 TSecr=1455337857"
"22534","8.280370","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26639150 Win=865408 Len=0 TSval=1915942600 TSecr=1455337857"
"22602","8.290168","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26655638 Win=865408 Len=0 TSval=1915942601 TSecr=1455337857"
"22603","8.290239","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26662508 Win=865408 Len=0 TSval=1915942603 TSecr=1455337866"
"22604","8.290254","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26670752 Win=865408 Len=0 TSval=1915942604 TSecr=1455337866"
"22605","8.290268","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26680370 Win=865408 Len=0 TSval=1915942605 TSecr=1455337866"
"22606","8.290281","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26713346 Win=865408 Len=0 TSval=1915942605 TSecr=1455337866"
"22629","8.292433","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26722964 Win=865408 Len=0 TSval=1915942609 TSecr=1455337871"
"22630","8.292468","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26743574 Win=865408 Len=0 TSval=1915942609 TSecr=1455337871"
"22631","8.292491","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26768306 Win=865408 Len=0 TSval=1915942610 TSecr=1455337871"
"22704","8.420178","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26779298 Win=865408 Len=0 TSval=1915942614 TSecr=1455337871"
"22705","8.420222","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26802656 Win=865408 Len=0 TSval=1915942614 TSecr=1455337875"
"22706","8.420239","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26805404 Win=865408 Len=0 TSval=1915942617 TSecr=1455337875"
"22707","8.420251","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26832884 Win=865408 Len=0 TSval=1915942617 TSecr=1455337879"
"22708","8.420270","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26838380 Win=865408 Len=0 TSval=1915942618 TSecr=1455337879"
"22709","8.420285","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942619 TSecr=1455337882"
"22723","8.423676","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#1] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942718 TSecr=1455337882 SLE=26850746 SRE=26857616"
"22728","8.423796","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#2] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942738 TSecr=1455337882 SLE=26850746 SRE=26858990"
"22729","8.423814","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#3] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942739 TSecr=1455337882 SLE=26850746 SRE=26864486"
"22730","8.423834","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#4] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942740 TSecr=1455337882 SLE=26850746 SRE=26869982"
"22731","8.423846","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#5] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942740 TSecr=1455337882 SLE=26850746 SRE=26871356"
"22733","8.426362","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#6] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942742 TSecr=1455337882 SLE=26850746 SRE=26874104"
"22734","8.426413","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#7] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942742 TSecr=1455337882 SLE=26850746 SRE=26875478"
"22735","8.426433","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#8] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942742 TSecr=1455337882 SLE=26850746 SRE=26887844"
"22736","8.426466","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#9] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942742 TSecr=1455337882 SLE=26850746 SRE=26894714"
"22737","8.426483","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#10] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942742 TSecr=1455337882 SLE=26850746 SRE=26901584"
"22738","8.426499","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#11] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942744 TSecr=1455337882 SLE=26850746 SRE=26902958"
"22739","8.426516","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#12] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942744 TSecr=1455337882 SLE=26850746 SRE=26911202"
"22740","8.426531","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#13] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942744 TSecr=1455337882 SLE=26850746 SRE=26934560"
"22741","8.426549","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#14] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942745 TSecr=1455337882 SLE=26850746 SRE=26938682"
"22742","8.426564","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#15] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942746 TSecr=1455337882 SLE=26850746 SRE=26944178"
"22744","8.427806","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#16] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942746 TSecr=1455337882 SLE=26850746 SRE=26951048"
"22750","8.432053","222.29.98.58","10.1.246.45","TCP","78","[TCP Dup ACK 22709#17] 5201  >  51020 [ACK] Seq=1 Ack=26842502 Win=865408 Len=0 TSval=1915942751 TSecr=1455337882 SLE=26850746 SRE=26952422"
"22752","8.432170","222.29.98.58","10.1.246.45","TCP","78","5201  >  51020 [ACK] Seq=1 Ack=26847998 Win=860032 Len=0 TSval=1915942751 TSecr=1455338011 SLE=26850746 SRE=26952422"
"22763","8.432322","222.29.98.58","10.1.246.45","TCP","78","5201  >  51020 [ACK] Seq=1 Ack=26849372 Win=858752 Len=0 TSval=1915942751 TSecr=1455338012 SLE=26850746 SRE=26952422"
"22764","8.432344","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26952422 Win=865408 Len=0 TSval=1915942751 TSecr=1455338014"
"22765","8.432367","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26959292 Win=865408 Len=0 TSval=1915942752 TSecr=1455338017"
"22797","8.437548","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26974406 Win=865408 Len=0 TSval=1915942756 TSecr=1455338019"
"22823","8.447200","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26985398 Win=865408 Len=0 TSval=1915942758 TSecr=1455338022"
"22824","8.447245","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26989520 Win=865408 Len=0 TSval=1915942758 TSecr=1455338022"
"22825","8.447263","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=26997764 Win=865408 Len=0 TSval=1915942758 TSecr=1455338022"
"22826","8.475199","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27014252 Win=865408 Len=0 TSval=1915942761 TSecr=1455338023"
"22847","8.475490","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27017000 Win=865408 Len=0 TSval=1915942762 TSecr=1455338023"
"22857","8.477752","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27030740 Win=865408 Len=0 TSval=1915942797 TSecr=1455338027"
"22858","8.477785","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27049976 Win=865408 Len=0 TSval=1915942797 TSecr=1455338027"
"22859","8.482077","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27062342 Win=865408 Len=0 TSval=1915942800 TSecr=1455338027"
"22860","8.482123","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27069212 Win=865408 Len=0 TSval=1915942800 TSecr=1455338063"
"22861","8.482146","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27071960 Win=865408 Len=0 TSval=1915942800 TSecr=1455338063"
"22862","8.482157","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27076082 Win=865408 Len=0 TSval=1915942800 TSecr=1455338063"
"22863","8.482170","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27078830 Win=865408 Len=0 TSval=1915942800 TSecr=1455338063"
"22874","8.482340","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27085700 Win=865408 Len=0 TSval=1915942801 TSecr=1455338065"
"22903","8.485590","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27091196 Win=865408 Len=0 TSval=1915942805 TSecr=1455338065"
"22904","8.487096","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27095318 Win=865408 Len=0 TSval=1915942806 TSecr=1455338070"
"22905","8.487139","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27100814 Win=865408 Len=0 TSval=1915942806 TSecr=1455338070"
"22906","8.487159","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27104936 Win=865408 Len=0 TSval=1915942806 TSecr=1455338070"
"22907","8.487170","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27110432 Win=865408 Len=0 TSval=1915942807 TSecr=1455338071"
"22918","8.490177","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27115928 Win=865408 Len=0 TSval=1915942807 TSecr=1455338071"
"22935","8.491824","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27124172 Win=865408 Len=0 TSval=1915942809 TSecr=1455338071"
"22936","8.491880","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27126920 Win=865408 Len=0 TSval=1915942810 TSecr=1455338072"
"22937","8.491893","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27131042 Win=865408 Len=0 TSval=1915942810 TSecr=1455338072"
"22938","8.494260","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27140660 Win=865408 Len=0 TSval=1915942812 TSecr=1455338072"
"22939","8.494308","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27146156 Win=865408 Len=0 TSval=1915942812 TSecr=1455338072"
"22940","8.494330","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27151652 Win=865408 Len=0 TSval=1915942812 TSecr=1455338076"
"22941","8.494340","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27154400 Win=865408 Len=0 TSval=1915942813 TSecr=1455338076"
"22942","8.500494","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27159896 Win=865408 Len=0 TSval=1915942819 TSecr=1455338076"
"22954","8.500693","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27165392 Win=865408 Len=0 TSval=1915942820 TSecr=1455338078"
"22973","8.504162","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27179132 Win=865408 Len=0 TSval=1915942823 TSecr=1455338078"
"22992","8.505737","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27192872 Win=865408 Len=0 TSval=1915942824 TSecr=1455338088"
"22993","8.505791","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27201116 Win=865408 Len=0 TSval=1915942826 TSecr=1455338088"
"22994","8.505810","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27209360 Win=865408 Len=0 TSval=1915942826 TSecr=1455338088"
"22995","8.512055","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27212108 Win=865408 Len=0 TSval=1915942826 TSecr=1455338088"
"23027","8.518910","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27229970 Win=865408 Len=0 TSval=1915942837 TSecr=1455338088"
"23028","8.518963","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27243710 Win=865408 Len=0 TSval=1915942838 TSecr=1455338092"
"23072","8.523375","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27256076 Win=865408 Len=0 TSval=1915942843 TSecr=1455338103"
"23073","8.523416","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27265694 Win=865408 Len=0 TSval=1915942843 TSecr=1455338103"
"23074","8.523433","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27286304 Win=865408 Len=0 TSval=1915942843 TSecr=1455338103"
"23106","8.525945","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27294548 Win=865408 Len=0 TSval=1915942845 TSecr=1455338108"
"23107","8.525974","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27308288 Win=865408 Len=0 TSval=1915942845 TSecr=1455338108"
"23146","8.528887","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27311036 Win=865408 Len=0 TSval=1915942846 TSecr=1455338110"
"23177","8.532154","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27323402 Win=865408 Len=0 TSval=1915942847 TSecr=1455338110"
"23178","8.532190","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27345386 Win=865408 Len=0 TSval=1915942848 TSecr=1455338110"
"23199","8.535897","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27356378 Win=865408 Len=0 TSval=1915942850 TSecr=1455338112"
"23200","8.535936","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27383858 Win=865408 Len=0 TSval=1915942850 TSecr=1455338112"
"23201","8.535958","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27394850 Win=865408 Len=0 TSval=1915942852 TSecr=1455338113"
"23202","8.535974","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27401720 Win=865408 Len=0 TSval=1915942853 TSecr=1455338116"
"23203","8.535985","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27420956 Win=865408 Len=0 TSval=1915942853 TSecr=1455338116"
"23204","8.537661","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27437444 Win=865408 Len=0 TSval=1915942854 TSecr=1455338116"
"23205","8.537709","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27442940 Win=865408 Len=0 TSval=1915942856 TSecr=1455338116"
"23231","8.538875","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27452558 Win=865408 Len=0 TSval=1915942856 TSecr=1455338119"
"23232","8.538910","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27455306 Win=865408 Len=0 TSval=1915942858 TSecr=1455338119"
"23233","8.538930","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27481412 Win=865408 Len=0 TSval=1915942858 TSecr=1455338119"
"23283","8.545293","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27485534 Win=865408 Len=0 TSval=1915942860 TSecr=1455338121"
"23284","8.545328","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27493778 Win=865408 Len=0 TSval=1915942860 TSecr=1455338121"
"23285","8.545346","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27496526 Win=865408 Len=0 TSval=1915942860 TSecr=1455338121"
"23286","8.545360","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27503396 Win=865408 Len=0 TSval=1915942860 TSecr=1455338121"
"23287","8.545374","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27508892 Win=865408 Len=0 TSval=1915942860 TSecr=1455338121"
"23288","8.545389","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27517136 Win=865408 Len=0 TSval=1915942863 TSecr=1455338126"
"23289","8.545402","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27524006 Win=865408 Len=0 TSval=1915942863 TSecr=1455338126"
"23290","8.545416","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27530876 Win=865408 Len=0 TSval=1915942863 TSecr=1455338126"
"23291","8.545427","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=27534998 Win=865408 Len=0 TSval=1915942863 TSecr=1455338126"
